Rocket,Launch,Mach Number,Pitch (deg),Roll (deg),drag vector (N),Total Drag (N),C_D vector,Total C_D,Moment x_locations,Moments (Nm),C_M vectors
Athena,v2,0.5,1,15,"[-116.378, -9.18, -39.57]",123.263,"[-0.468, -0.037, -0.159]",0.495,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.084, 28.714, -7.421], [0.084, 24.757, -6.503], [0.084, 20.8, -5.585], [0.084, 16.843, -4.667], [0.084, 12.886, -3.749], [0.084, 8.929, -2.831], [0.084, 4.972, -1.913], [0.084, 1.015, -0.995], [0.084, -2.942, -0.077], [0.084, -6.899, 0.841], [0.084, -10.856, 1.759], [0.084, -14.813, 2.677], [0.084, -18.77, 3.595], [0.084, -22.727, 4.513], [0.084, -26.684, 5.431], [0.084, -30.641, 6.349], [0.084, -34.598, 7.267], [0.084, -38.555, 8.185], [0.084, -42.512, 9.103], [0.084, -46.469, 10.021], [0.084, -50.426, 10.939], [0.084, -54.383, 11.857], [0.084, -58.34, 12.775], [0.084, -62.297, 13.693], [0.084, -66.254, 14.611]]","[[0.003, 0.881, -0.228], [0.003, 0.76, -0.2], [0.003, 0.638, -0.171], [0.003, 0.517, -0.143], [0.003, 0.395, -0.115], [0.003, 0.274, -0.087], [0.003, 0.153, -0.059], [0.003, 0.031, -0.031], [0.003, -0.09, -0.002], [0.003, -0.212, 0.026], [0.003, -0.333, 0.054], [0.003, -0.454, 0.082], [0.003, -0.576, 0.11], [0.003, -0.697, 0.138], [0.003, -0.819, 0.167], [0.003, -0.94, 0.195], [0.003, -1.061, 0.223], [0.003, -1.183, 0.251], [0.003, -1.304, 0.279], [0.003, -1.426, 0.307], [0.003, -1.547, 0.336], [0.003, -1.668, 0.364], [0.003, -1.79, 0.392], [0.003, -1.911, 0.42], [0.003, -2.033, 0.448]]"
Athena,v2,0.75,13,30,"[-263.322, -661.39, -1344.882]",1521.671,"[-0.47, -1.181, -2.402]",2.718,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[8.408, 1013.884, -572.092], [8.408, 879.395, -505.954], [8.408, 744.907, -439.815], [8.408, 610.419, -373.676], [8.408, 475.931, -307.537], [8.408, 341.443, -241.398], [8.408, 206.954, -175.259], [8.408, 72.466, -109.12], [8.408, -62.022, -42.981], [8.408, -196.51, 23.158], [8.408, -330.999, 89.297], [8.408, -465.487, 155.436], [8.408, -599.975, 221.575], [8.408, -734.463, 287.714], [8.408, -868.952, 353.853], [8.408, -1003.44, 419.992], [8.408, -1137.928, 486.131], [8.408, -1272.416, 552.27], [8.408, -1406.905, 618.409], [8.408, -1541.393, 684.548], [8.408, -1675.881, 750.687], [8.408, -1810.369, 816.826], [8.408, -1944.858, 882.965], [8.408, -2079.346, 949.104], [8.408, -2213.834, 1015.242]]","[[0.115, 13.824, -7.8], [0.115, 11.99, -6.899], [0.115, 10.157, -5.997], [0.115, 8.323, -5.095], [0.115, 6.489, -4.193], [0.115, 4.656, -3.291], [0.115, 2.822, -2.39], [0.115, 0.988, -1.488], [0.115, -0.846, -0.586], [0.115, -2.679, 0.316], [0.115, -4.513, 1.218], [0.115, -6.347, 2.119], [0.115, -8.181, 3.021], [0.115, -10.014, 3.923], [0.115, -11.848, 4.825], [0.115, -13.682, 5.727], [0.115, -15.515, 6.628], [0.115, -17.349, 7.53], [0.115, -19.183, 8.432], [0.115, -21.017, 9.334], [0.115, -22.85, 10.235], [0.115, -24.684, 11.137], [0.115, -26.518, 12.039], [0.115, -28.351, 12.941], [0.115, -30.185, 13.843]]"
Athena,v2,0.45,11,15,"[-92.395, -82.882, -423.734]",441.54,"[-0.458, -0.411, -2.102]",2.191,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[2.194, 327.917, -87.897], [2.194, 285.543, -79.609], [2.194, 243.17, -71.321], [2.194, 200.797, -63.033], [2.194, 158.423, -54.744], [2.194, 116.05, -46.456], [2.194, 73.676, -38.168], [2.194, 31.303, -29.88], [2.194, -11.071, -21.592], [2.194, -53.444, -13.304], [2.194, -95.818, -5.015], [2.194, -138.191, 3.273], [2.194, -180.564, 11.561], [2.194, -222.938, 19.849], [2.194, -265.311, 28.137], [2.194, -307.685, 36.425], [2.194, -350.058, 44.714], [2.194, -392.432, 53.002], [2.194, -434.805, 61.29], [2.194, -477.179, 69.578], [2.194, -519.552, 77.866], [2.194, -561.926, 86.154], [2.194, -604.299, 94.443], [2.194, -646.672, 102.731], [2.194, -689.046, 111.019]]","[[0.083, 12.42, -3.329], [0.083, 10.815, -3.015], [0.083, 9.21, -2.701], [0.083, 7.605, -2.387], [0.083, 6.0, -2.073], [0.083, 4.395, -1.759], [0.083, 2.79, -1.446], [0.083, 1.186, -1.132], [0.083, -0.419, -0.818], [0.083, -2.024, -0.504], [0.083, -3.629, -0.19], [0.083, -5.234, 0.124], [0.083, -6.839, 0.438], [0.083, -8.444, 0.752], [0.083, -10.049, 1.066], [0.083, -11.653, 1.38], [0.083, -13.258, 1.694], [0.083, -14.863, 2.007], [0.083, -16.468, 2.321], [0.083, -18.073, 2.635], [0.083, -19.678, 2.949], [0.083, -21.283, 3.263], [0.083, -22.887, 3.577], [0.083, -24.492, 3.891], [0.083, -26.097, 4.205]]"
Athena,v2,0.7,5,0,"[-230.615, 0.775, -470.461]",523.944,"[-0.473, 0.002, -0.965]",1.074,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[-0.025, 316.91, 2.515], [-0.025, 269.864, 2.438], [-0.025, 222.818, 2.36], [-0.025, 175.772, 2.283], [-0.025, 128.726, 2.205], [-0.025, 81.68, 2.128], [-0.025, 34.634, 2.051], [-0.025, -12.412, 1.973], [-0.025, -59.459, 1.896], [-0.025, -106.505, 1.818], [-0.025, -153.551, 1.741], [-0.025, -200.597, 1.663], [-0.025, -247.643, 1.586], [-0.025, -294.689, 1.508], [-0.025, -341.735, 1.431], [-0.025, -388.781, 1.353], [-0.025, -435.828, 1.276], [-0.025, -482.874, 1.198], [-0.025, -529.92, 1.121], [-0.025, -576.966, 1.044], [-0.025, -624.012, 0.966], [-0.025, -671.058, 0.889], [-0.025, -718.104, 0.811], [-0.025, -765.15, 0.734], [-0.025, -812.197, 0.656]]","[[-0.0, 4.96, 0.039], [-0.0, 4.224, 0.038], [-0.0, 3.488, 0.037], [-0.0, 2.751, 0.036], [-0.0, 2.015, 0.035], [-0.0, 1.278, 0.033], [-0.0, 0.542, 0.032], [-0.0, -0.194, 0.031], [-0.0, -0.931, 0.03], [-0.0, -1.667, 0.028], [-0.0, -2.403, 0.027], [-0.0, -3.14, 0.026], [-0.0, -3.876, 0.025], [-0.0, -4.613, 0.024], [-0.0, -5.349, 0.022], [-0.0, -6.085, 0.021], [-0.0, -6.822, 0.02], [-0.0, -7.558, 0.019], [-0.0, -8.294, 0.018], [-0.0, -9.031, 0.016], [-0.0, -9.767, 0.015], [-0.0, -10.504, 0.014], [-0.0, -11.24, 0.013], [-0.0, -11.976, 0.011], [-0.0, -12.713, 0.01]]"
Athena,v2,0.35,0,0,"[-57.799, 1.095, 0.828]",57.815,"[-0.474, 0.009, 0.007]",0.474,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.246, -0.13, 0.141], [0.246, -0.047, 0.031], [0.246, 0.036, -0.078], [0.246, 0.119, -0.188], [0.246, 0.201, -0.297], [0.246, 0.284, -0.407], [0.246, 0.367, -0.516], [0.246, 0.45, -0.625], [0.246, 0.532, -0.735], [0.246, 0.615, -0.844], [0.246, 0.698, -0.954], [0.246, 0.781, -1.063], [0.246, 0.864, -1.173], [0.246, 0.946, -1.282], [0.246, 1.029, -1.392], [0.246, 1.112, -1.501], [0.246, 1.195, -1.611], [0.246, 1.277, -1.72], [0.246, 1.36, -1.83], [0.246, 1.443, -1.939], [0.246, 1.526, -2.049], [0.246, 1.608, -2.158], [0.246, 1.691, -2.268], [0.246, 1.774, -2.377], [0.246, 1.857, -2.486]]","[[0.015, -0.008, 0.009], [0.015, -0.003, 0.002], [0.015, 0.002, -0.005], [0.015, 0.007, -0.012], [0.015, 0.013, -0.019], [0.015, 0.018, -0.025], [0.015, 0.023, -0.032], [0.015, 0.028, -0.039], [0.015, 0.033, -0.046], [0.015, 0.039, -0.053], [0.015, 0.044, -0.06], [0.015, 0.049, -0.067], [0.015, 0.054, -0.073], [0.015, 0.059, -0.08], [0.015, 0.064, -0.087], [0.015, 0.07, -0.094], [0.015, 0.075, -0.101], [0.015, 0.08, -0.108], [0.015, 0.085, -0.115], [0.015, 0.09, -0.121], [0.015, 0.096, -0.128], [0.015, 0.101, -0.135], [0.015, 0.106, -0.142], [0.015, 0.111, -0.149], [0.015, 0.116, -0.156]]"
Athena,v2,0.7,13,0,"[-222.002, -55.455, -1360.418]",1379.528,"[-0.455, -0.114, -2.789]",2.829,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[-1.326, 1020.894, -22.728], [-1.326, 884.852, -17.183], [-1.326, 748.81, -11.637], [-1.326, 612.769, -6.092], [-1.326, 476.727, -0.546], [-1.326, 340.685, 4.999], [-1.326, 204.643, 10.545], [-1.326, 68.602, 16.09], [-1.326, -67.44, 21.636], [-1.326, -203.482, 27.181], [-1.326, -339.524, 32.727], [-1.326, -475.566, 38.273], [-1.326, -611.607, 43.818], [-1.326, -747.649, 49.364], [-1.326, -883.691, 54.909], [-1.326, -1019.733, 60.455], [-1.326, -1155.774, 66.0], [-1.326, -1291.816, 71.546], [-1.326, -1427.858, 77.091], [-1.326, -1563.9, 82.637], [-1.326, -1699.941, 88.182], [-1.326, -1835.983, 93.728], [-1.326, -1972.025, 99.273], [-1.326, -2108.067, 104.819], [-1.326, -2244.108, 110.365]]","[[-0.021, 15.979, -0.356], [-0.021, 13.85, -0.269], [-0.021, 11.721, -0.182], [-0.021, 9.591, -0.095], [-0.021, 7.462, -0.009], [-0.021, 5.332, 0.078], [-0.021, 3.203, 0.165], [-0.021, 1.074, 0.252], [-0.021, -1.056, 0.339], [-0.021, -3.185, 0.425], [-0.021, -5.314, 0.512], [-0.021, -7.444, 0.599], [-0.021, -9.573, 0.686], [-0.021, -11.702, 0.773], [-0.021, -13.832, 0.859], [-0.021, -15.961, 0.946], [-0.021, -18.09, 1.033], [-0.021, -20.22, 1.12], [-0.021, -22.349, 1.207], [-0.021, -24.478, 1.293], [-0.021, -26.608, 1.38], [-0.021, -28.737, 1.467], [-0.021, -30.867, 1.554], [-0.021, -32.996, 1.641], [-0.021, -35.125, 1.727]]"
Athena,v2,0.8,2,30,"[-306.054, -114.52, -211.595]",389.302,"[-0.48, -0.18, -0.332]",0.611,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.027, 134.754, -76.55], [0.027, 113.594, -65.098], [0.027, 92.435, -53.646], [0.027, 71.275, -42.194], [0.027, 50.116, -30.742], [0.027, 28.956, -19.29], [0.027, 7.797, -7.839], [0.027, -13.363, 3.613], [0.027, -34.522, 15.065], [0.027, -55.682, 26.517], [0.027, -76.841, 37.969], [0.027, -98.001, 49.421], [0.027, -119.16, 60.873], [0.027, -140.319, 72.325], [0.027, -161.479, 83.777], [0.027, -182.638, 95.229], [0.027, -203.798, 106.681], [0.027, -224.957, 118.133], [0.027, -246.117, 129.585], [0.027, -267.276, 141.037], [0.027, -288.436, 152.489], [0.027, -309.595, 163.941], [0.027, -330.755, 175.393], [0.027, -351.914, 186.845], [0.027, -373.073, 198.297]]","[[0.0, 1.615, -0.917], [0.0, 1.361, -0.78], [0.0, 1.108, -0.643], [0.0, 0.854, -0.506], [0.0, 0.601, -0.368], [0.0, 0.347, -0.231], [0.0, 0.093, -0.094], [0.0, -0.16, 0.043], [0.0, -0.414, 0.181], [0.0, -0.667, 0.318], [0.0, -0.921, 0.455], [0.0, -1.174, 0.592], [0.0, -1.428, 0.729], [0.0, -1.682, 0.867], [0.0, -1.935, 1.004], [0.0, -2.189, 1.141], [0.0, -2.442, 1.278], [0.0, -2.696, 1.416], [0.0, -2.949, 1.553], [0.0, -3.203, 1.69], [0.0, -3.457, 1.827], [0.0, -3.71, 1.965], [0.0, -3.964, 2.102], [0.0, -4.217, 2.239], [0.0, -4.471, 2.376]]"
Athena,v2,0.8,3,30,"[-307.109, -169.526, -322.835]",476.737,"[-0.482, -0.266, -0.507]",0.748,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.234, 205.338, -116.292], [0.234, 173.054, -99.339], [0.234, 140.771, -82.386], [0.234, 108.487, -65.434], [0.234, 76.204, -48.481], [0.234, 43.92, -31.528], [0.234, 11.637, -14.576], [0.234, -20.647, 2.377], [0.234, -52.93, 19.33], [0.234, -85.214, 36.282], [0.234, -117.497, 53.235], [0.234, -149.781, 70.188], [0.234, -182.064, 87.14], [0.234, -214.348, 104.093], [0.234, -246.632, 121.046], [0.234, -278.915, 137.998], [0.234, -311.199, 154.951], [0.234, -343.482, 171.903], [0.234, -375.766, 188.856], [0.234, -408.049, 205.809], [0.234, -440.333, 222.761], [0.234, -472.616, 239.714], [0.234, -504.9, 256.667], [0.234, -537.183, 273.619], [0.234, -569.467, 290.572]]","[[0.003, 2.461, -1.394], [0.003, 2.074, -1.19], [0.003, 1.687, -0.987], [0.003, 1.3, -0.784], [0.003, 0.913, -0.581], [0.003, 0.526, -0.378], [0.003, 0.139, -0.175], [0.003, -0.247, 0.028], [0.003, -0.634, 0.232], [0.003, -1.021, 0.435], [0.003, -1.408, 0.638], [0.003, -1.795, 0.841], [0.003, -2.182, 1.044], [0.003, -2.569, 1.247], [0.003, -2.956, 1.451], [0.003, -3.342, 1.654], [0.003, -3.729, 1.857], [0.003, -4.116, 2.06], [0.003, -4.503, 2.263], [0.003, -4.89, 2.466], [0.003, -5.277, 2.67], [0.003, -5.664, 2.873], [0.003, -6.051, 3.076], [0.003, -6.437, 3.279], [0.003, -6.824, 3.482]]"
Athena,v2,0.1,9,45,"[-5.466, -11.128, -10.594]",16.308,"[-0.549, -1.118, -1.064]",1.639,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.051, 9.069, -9.684], [0.051, 8.009, -8.571], [0.051, 6.95, -7.458], [0.051, 5.89, -6.345], [0.051, 4.831, -5.232], [0.051, 3.772, -4.12], [0.051, 2.712, -3.007], [0.051, 1.653, -1.894], [0.051, 0.593, -0.781], [0.051, -0.466, 0.332], [0.051, -1.526, 1.445], [0.051, -2.585, 2.557], [0.051, -3.644, 3.67], [0.051, -4.704, 4.783], [0.051, -5.763, 5.896], [0.051, -6.823, 7.009], [0.051, -7.882, 8.122], [0.051, -8.942, 9.234], [0.051, -10.001, 10.347], [0.051, -11.06, 11.46], [0.051, -12.12, 12.573], [0.051, -13.179, 13.686], [0.051, -14.239, 14.799], [0.051, -15.298, 15.911], [0.051, -16.357, 17.024]]","[[0.039, 6.956, -7.427], [0.039, 6.143, -6.574], [0.039, 5.33, -5.72], [0.039, 4.517, -4.866], [0.039, 3.705, -4.013], [0.039, 2.893, -3.16], [0.039, 2.08, -2.306], [0.039, 1.268, -1.453], [0.039, 0.455, -0.599], [0.039, -0.357, 0.255], [0.039, -1.17, 1.108], [0.039, -1.983, 1.961], [0.039, -2.795, 2.815], [0.039, -3.608, 3.668], [0.039, -4.42, 4.522], [0.039, -5.233, 5.376], [0.039, -6.045, 6.229], [0.039, -6.858, 7.082], [0.039, -7.67, 7.936], [0.039, -8.483, 8.789], [0.039, -9.296, 9.643], [0.039, -10.108, 10.497], [0.039, -10.921, 11.35], [0.039, -11.733, 12.203], [0.039, -12.545, 13.057]]"
Athena,v2,0.45,0,0,"[-94.468, 1.378, 1.578]",94.491,"[-0.469, 0.007, 0.008]",0.469,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.093, -0.232, 0.219], [0.093, -0.074, 0.082], [0.093, 0.084, -0.056], [0.093, 0.242, -0.194], [0.093, 0.4, -0.332], [0.093, 0.558, -0.469], [0.093, 0.716, -0.607], [0.093, 0.873, -0.745], [0.093, 1.031, -0.883], [0.093, 1.189, -1.021], [0.093, 1.347, -1.158], [0.093, 1.505, -1.296], [0.093, 1.663, -1.434], [0.093, 1.821, -1.572], [0.093, 1.978, -1.71], [0.093, 2.136, -1.847], [0.093, 2.294, -1.985], [0.093, 2.452, -2.123], [0.093, 2.61, -2.261], [0.093, 2.768, -2.399], [0.093, 2.925, -2.536], [0.093, 3.083, -2.674], [0.093, 3.241, -2.812], [0.093, 3.399, -2.95], [0.093, 3.557, -3.088]]","[[0.004, -0.009, 0.008], [0.004, -0.003, 0.003], [0.004, 0.003, -0.002], [0.004, 0.009, -0.007], [0.004, 0.015, -0.013], [0.004, 0.021, -0.018], [0.004, 0.027, -0.023], [0.004, 0.033, -0.028], [0.004, 0.039, -0.033], [0.004, 0.045, -0.039], [0.004, 0.051, -0.044], [0.004, 0.057, -0.049], [0.004, 0.063, -0.054], [0.004, 0.069, -0.06], [0.004, 0.075, -0.065], [0.004, 0.081, -0.07], [0.004, 0.087, -0.075], [0.004, 0.093, -0.08], [0.004, 0.099, -0.086], [0.004, 0.105, -0.091], [0.004, 0.111, -0.096], [0.004, 0.117, -0.101], [0.004, 0.123, -0.107], [0.004, 0.129, -0.112], [0.004, 0.135, -0.117]]"
Athena,v2,0.8,2,0,"[-306.356, 3.061, -246.953]",393.509,"[-0.481, 0.005, -0.388]",0.618,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.022, 155.93, 1.061], [0.022, 131.235, 0.755], [0.022, 106.539, 0.449], [0.022, 81.844, 0.143], [0.022, 57.149, -0.163], [0.022, 32.453, -0.469], [0.022, 7.758, -0.775], [0.022, -16.937, -1.081], [0.022, -41.633, -1.387], [0.022, -66.328, -1.693], [0.022, -91.023, -1.999], [0.022, -115.719, -2.305], [0.022, -140.414, -2.611], [0.022, -165.109, -2.918], [0.022, -189.804, -3.224], [0.022, -214.5, -3.53], [0.022, -239.195, -3.836], [0.022, -263.89, -4.142], [0.022, -288.586, -4.448], [0.022, -313.281, -4.754], [0.022, -337.976, -5.06], [0.022, -362.672, -5.366], [0.022, -387.367, -5.672], [0.022, -412.062, -5.978], [0.022, -436.758, -6.284]]","[[0.0, 1.869, 0.013], [0.0, 1.573, 0.009], [0.0, 1.277, 0.005], [0.0, 0.981, 0.002], [0.0, 0.685, -0.002], [0.0, 0.389, -0.006], [0.0, 0.093, -0.009], [0.0, -0.203, -0.013], [0.0, -0.499, -0.017], [0.0, -0.795, -0.02], [0.0, -1.091, -0.024], [0.0, -1.387, -0.028], [0.0, -1.683, -0.031], [0.0, -1.979, -0.035], [0.0, -2.275, -0.039], [0.0, -2.571, -0.042], [0.0, -2.866, -0.046], [0.0, -3.162, -0.05], [0.0, -3.458, -0.053], [0.0, -3.754, -0.057], [0.0, -4.05, -0.061], [0.0, -4.346, -0.064], [0.0, -4.642, -0.068], [0.0, -4.938, -0.072], [0.0, -5.234, -0.075]]"
Athena,v2,0.75,4,0,"[-266.701, 1.278, -436.214]",511.286,"[-0.476, 0.002, -0.779]",0.913,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.092, 284.055, 1.977], [0.092, 240.434, 1.849], [0.092, 196.813, 1.721], [0.092, 153.191, 1.593], [0.092, 109.57, 1.466], [0.092, 65.948, 1.338], [0.092, 22.327, 1.21], [0.092, -21.294, 1.082], [0.092, -64.916, 0.954], [0.092, -108.537, 0.827], [0.092, -152.158, 0.699], [0.092, -195.78, 0.571], [0.092, -239.401, 0.443], [0.092, -283.022, 0.315], [0.092, -326.644, 0.188], [0.092, -370.265, 0.06], [0.092, -413.886, -0.068], [0.092, -457.508, -0.196], [0.092, -501.129, -0.324], [0.092, -544.75, -0.451], [0.092, -588.372, -0.579], [0.092, -631.993, -0.707], [0.092, -675.615, -0.835], [0.092, -719.236, -0.963], [0.092, -762.857, -1.091]]","[[0.001, 3.873, 0.027], [0.001, 3.278, 0.025], [0.001, 2.684, 0.023], [0.001, 2.089, 0.022], [0.001, 1.494, 0.02], [0.001, 0.899, 0.018], [0.001, 0.304, 0.016], [0.001, -0.29, 0.015], [0.001, -0.885, 0.013], [0.001, -1.48, 0.011], [0.001, -2.075, 0.01], [0.001, -2.669, 0.008], [0.001, -3.264, 0.006], [0.001, -3.859, 0.004], [0.001, -4.454, 0.003], [0.001, -5.048, 0.001], [0.001, -5.643, -0.001], [0.001, -6.238, -0.003], [0.001, -6.833, -0.004], [0.001, -7.428, -0.006], [0.001, -8.022, -0.008], [0.001, -8.617, -0.01], [0.001, -9.212, -0.011], [0.001, -9.807, -0.013], [0.001, -10.401, -0.015]]"
Athena,v2,0.3,1,0,"[-42.914, 0.571, -14.083]",45.17,"[-0.479, 0.006, -0.157]",0.504,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.166, 10.724, 0.114], [0.166, 9.315, 0.057], [0.166, 7.907, -0.0], [0.166, 6.499, -0.057], [0.166, 5.09, -0.114], [0.166, 3.682, -0.171], [0.166, 2.274, -0.228], [0.166, 0.865, -0.285], [0.166, -0.543, -0.343], [0.166, -1.951, -0.4], [0.166, -3.36, -0.457], [0.166, -4.768, -0.514], [0.166, -6.176, -0.571], [0.166, -7.585, -0.628], [0.166, -8.993, -0.685], [0.166, -10.402, -0.742], [0.166, -11.81, -0.799], [0.166, -13.218, -0.856], [0.166, -14.627, -0.913], [0.166, -16.035, -0.97], [0.166, -17.443, -1.028], [0.166, -18.852, -1.085], [0.166, -20.26, -1.142], [0.166, -21.668, -1.199], [0.166, -23.077, -1.256]]","[[0.014, 0.914, 0.01], [0.014, 0.794, 0.005], [0.014, 0.674, -0.0], [0.014, 0.554, -0.005], [0.014, 0.434, -0.01], [0.014, 0.314, -0.015], [0.014, 0.194, -0.019], [0.014, 0.074, -0.024], [0.014, -0.046, -0.029], [0.014, -0.166, -0.034], [0.014, -0.286, -0.039], [0.014, -0.406, -0.044], [0.014, -0.526, -0.049], [0.014, -0.646, -0.054], [0.014, -0.766, -0.058], [0.014, -0.886, -0.063], [0.014, -1.006, -0.068], [0.014, -1.126, -0.073], [0.014, -1.246, -0.078], [0.014, -1.366, -0.083], [0.014, -1.486, -0.088], [0.014, -1.607, -0.092], [0.014, -1.727, -0.097], [0.014, -1.846, -0.102], [0.014, -1.967, -0.107]]"
Athena,v2,0.7,11,45,"[-226.45, -755.046, -722.687]",1069.416,"[-0.464, -1.548, -1.482]",2.193,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[1.327, 556.761, -594.355], [1.327, 484.492, -518.851], [1.327, 412.223, -443.346], [1.327, 339.954, -367.842], [1.327, 267.686, -292.337], [1.327, 195.417, -216.832], [1.327, 123.148, -141.328], [1.327, 50.88, -65.823], [1.327, -21.389, 9.681], [1.327, -93.658, 85.186], [1.327, -165.927, 160.691], [1.327, -238.195, 236.195], [1.327, -310.464, 311.7], [1.327, -382.733, 387.204], [1.327, -455.002, 462.709], [1.327, -527.27, 538.214], [1.327, -599.539, 613.718], [1.327, -671.808, 689.223], [1.327, -744.076, 764.727], [1.327, -816.345, 840.232], [1.327, -888.614, 915.737], [1.327, -960.883, 991.241], [1.327, -1033.151, 1066.746], [1.327, -1105.42, 1142.25], [1.327, -1177.689, 1217.755]]","[[0.021, 8.715, -9.303], [0.021, 7.583, -8.121], [0.021, 6.452, -6.939], [0.021, 5.321, -5.758], [0.021, 4.19, -4.576], [0.021, 3.059, -3.394], [0.021, 1.928, -2.212], [0.021, 0.796, -1.03], [0.021, -0.335, 0.152], [0.021, -1.466, 1.333], [0.021, -2.597, 2.515], [0.021, -3.728, 3.697], [0.021, -4.859, 4.879], [0.021, -5.991, 6.061], [0.021, -7.122, 7.242], [0.021, -8.253, 8.424], [0.021, -9.384, 9.606], [0.021, -10.515, 10.788], [0.021, -11.646, 11.97], [0.021, -12.778, 13.151], [0.021, -13.909, 14.333], [0.021, -15.04, 15.515], [0.021, -16.171, 16.697], [0.021, -17.302, 17.879], [0.021, -18.433, 19.061]]"
