Rocket,Launch,Mach Number,Pitch (deg),Roll (deg),drag vector (N),Total Drag (N),C_D vector,Total C_D,Moment x_locations,Moments (Nm),C_M vectors
Hyperion,v1,1.2,3,0,"[-858.121, -8.36, -941.851]",1274.176,"[-0.599, -0.006, -0.657]",0.889,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.459, 660.169, -17.915], [0.459, 565.984, -17.079], [0.459, 471.799, -16.243], [0.459, 377.614, -15.407], [0.459, 283.429, -14.571], [0.459, 189.243, -13.735], [0.459, 95.058, -12.899], [0.459, 0.873, -12.063], [0.459, -93.312, -11.227], [0.459, -187.497, -10.391], [0.459, -281.682, -9.555], [0.459, -375.867, -8.719], [0.459, -470.053, -7.883], [0.459, -564.238, -7.047], [0.459, -658.423, -6.211], [0.459, -752.608, -5.375], [0.459, -846.793, -4.539], [0.459, -940.978, -3.704], [0.459, -1035.163, -2.868], [0.459, -1129.348, -2.032], [0.459, -1223.534, -1.196], [0.459, -1317.719, -0.36], [0.459, -1411.904, 0.476], [0.459, -1506.089, 1.312], [0.459, -1600.274, 2.148], [0.459, -1694.459, 2.984], [0.459, -1788.644, 3.82], [0.459, -1882.83, 4.656], [0.459, -1977.015, 5.492], [0.459, -2071.2, 6.328]]","[[0.002, 3.516, -0.095], [0.002, 3.014, -0.091], [0.002, 2.513, -0.087], [0.002, 2.011, -0.082], [0.002, 1.51, -0.078], [0.002, 1.008, -0.073], [0.002, 0.506, -0.069], [0.002, 0.005, -0.064], [0.002, -0.497, -0.06], [0.002, -0.999, -0.055], [0.002, -1.5, -0.051], [0.002, -2.002, -0.046], [0.002, -2.504, -0.042], [0.002, -3.005, -0.038], [0.002, -3.507, -0.033], [0.002, -4.008, -0.029], [0.002, -4.51, -0.024], [0.002, -5.012, -0.02], [0.002, -5.513, -0.015], [0.002, -6.015, -0.011], [0.002, -6.517, -0.006], [0.002, -7.018, -0.002], [0.002, -7.52, 0.003], [0.002, -8.022, 0.007], [0.002, -8.523, 0.011], [0.002, -9.025, 0.016], [0.002, -9.526, 0.02], [0.002, -10.028, 0.025], [0.002, -10.53, 0.029], [0.002, -11.031, 0.034]]"
Hyperion,v1,0.9,0,0,"[-311.107, 0.202, 4.67]",311.142,"[-0.386, 0.0, 0.006]",0.386,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.216, -1.83, -0.085], [0.216, -1.363, -0.105], [0.216, -0.896, -0.125], [0.216, -0.429, -0.146], [0.216, 0.038, -0.166], [0.216, 0.505, -0.186], [0.216, 0.972, -0.206], [0.216, 1.439, -0.226], [0.216, 1.906, -0.247], [0.216, 2.373, -0.267], [0.216, 2.84, -0.287], [0.216, 3.307, -0.307], [0.216, 3.774, -0.327], [0.216, 4.241, -0.348], [0.216, 4.708, -0.368], [0.216, 5.175, -0.388], [0.216, 5.642, -0.408], [0.216, 6.109, -0.428], [0.216, 6.576, -0.449], [0.216, 7.043, -0.469], [0.216, 7.51, -0.489], [0.216, 7.977, -0.509], [0.216, 8.444, -0.53], [0.216, 8.911, -0.55], [0.216, 9.378, -0.57], [0.216, 9.845, -0.59], [0.216, 10.312, -0.61], [0.216, 10.779, -0.631], [0.216, 11.246, -0.651], [0.216, 11.713, -0.671]]","[[0.002, -0.017, -0.001], [0.002, -0.013, -0.001], [0.002, -0.008, -0.001], [0.002, -0.004, -0.001], [0.002, 0.0, -0.002], [0.002, 0.005, -0.002], [0.002, 0.009, -0.002], [0.002, 0.014, -0.002], [0.002, 0.018, -0.002], [0.002, 0.022, -0.003], [0.002, 0.027, -0.003], [0.002, 0.031, -0.003], [0.002, 0.036, -0.003], [0.002, 0.04, -0.003], [0.002, 0.045, -0.003], [0.002, 0.049, -0.004], [0.002, 0.053, -0.004], [0.002, 0.058, -0.004], [0.002, 0.062, -0.004], [0.002, 0.067, -0.004], [0.002, 0.071, -0.005], [0.002, 0.076, -0.005], [0.002, 0.08, -0.005], [0.002, 0.084, -0.005], [0.002, 0.089, -0.005], [0.002, 0.093, -0.006], [0.002, 0.098, -0.006], [0.002, 0.102, -0.006], [0.002, 0.106, -0.006], [0.002, 0.111, -0.006]]"
Hyperion,v1,0.25,2,0,"[-25.963, -4.692, -18.637]",32.302,"[-0.417, -0.075, -0.3]",0.519,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.02, 16.974, -5.345], [0.02, 15.11, -4.876], [0.02, 13.246, -4.407], [0.02, 11.383, -3.938], [0.02, 9.519, -3.468], [0.02, 7.655, -2.999], [0.02, 5.791, -2.53], [0.02, 3.928, -2.061], [0.02, 2.064, -1.592], [0.02, 0.2, -1.122], [0.02, -1.663, -0.653], [0.02, -3.527, -0.184], [0.02, -5.391, 0.285], [0.02, -7.255, 0.755], [0.02, -9.118, 1.224], [0.02, -10.982, 1.693], [0.02, -12.846, 2.162], [0.02, -14.709, 2.631], [0.02, -16.573, 3.101], [0.02, -18.437, 3.57], [0.02, -20.301, 4.039], [0.02, -22.164, 4.508], [0.02, -24.028, 4.978], [0.02, -25.892, 5.447], [0.02, -27.755, 5.916], [0.02, -29.619, 6.385], [0.02, -31.483, 6.855], [0.02, -33.347, 7.324], [0.02, -35.21, 7.793], [0.02, -37.074, 8.262]]","[[0.002, 2.083, -0.656], [0.002, 1.854, -0.598], [0.002, 1.625, -0.541], [0.002, 1.397, -0.483], [0.002, 1.168, -0.426], [0.002, 0.939, -0.368], [0.002, 0.711, -0.31], [0.002, 0.482, -0.253], [0.002, 0.253, -0.195], [0.002, 0.025, -0.138], [0.002, -0.204, -0.08], [0.002, -0.433, -0.023], [0.002, -0.662, 0.035], [0.002, -0.89, 0.093], [0.002, -1.119, 0.15], [0.002, -1.348, 0.208], [0.002, -1.576, 0.265], [0.002, -1.805, 0.323], [0.002, -2.034, 0.381], [0.002, -2.262, 0.438], [0.002, -2.491, 0.496], [0.002, -2.72, 0.553], [0.002, -2.949, 0.611], [0.002, -3.177, 0.668], [0.002, -3.406, 0.726], [0.002, -3.635, 0.784], [0.002, -3.863, 0.841], [0.002, -4.092, 0.899], [0.002, -4.321, 0.956], [0.002, -4.549, 1.014]]"
Hyperion,v1,0.5,3,0,"[-97.234, -1.627, -127.807]",160.598,"[-0.391, -0.007, -0.514]",0.645,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.244, 112.868, -4.179], [0.244, 100.087, -4.016], [0.244, 87.307, -3.853], [0.244, 74.526, -3.69], [0.244, 61.745, -3.528], [0.244, 48.964, -3.365], [0.244, 36.184, -3.202], [0.244, 23.403, -3.04], [0.244, 10.622, -2.877], [0.244, -2.158, -2.714], [0.244, -14.939, -2.551], [0.244, -27.72, -2.389], [0.244, -40.501, -2.226], [0.244, -53.281, -2.063], [0.244, -66.062, -1.901], [0.244, -78.843, -1.738], [0.244, -91.624, -1.575], [0.244, -104.404, -1.412], [0.244, -117.185, -1.25], [0.244, -129.966, -1.087], [0.244, -142.746, -0.924], [0.244, -155.527, -0.762], [0.244, -168.308, -0.599], [0.244, -181.089, -0.436], [0.244, -193.869, -0.273], [0.244, -206.65, -0.111], [0.244, -219.431, 0.052], [0.244, -232.212, 0.215], [0.244, -244.992, 0.377], [0.244, -257.773, 0.54]]","[[0.007, 3.463, -0.128], [0.007, 3.07, -0.123], [0.007, 2.678, -0.118], [0.007, 2.286, -0.113], [0.007, 1.894, -0.108], [0.007, 1.502, -0.103], [0.007, 1.11, -0.098], [0.007, 0.718, -0.093], [0.007, 0.326, -0.088], [0.007, -0.066, -0.083], [0.007, -0.458, -0.078], [0.007, -0.85, -0.073], [0.007, -1.243, -0.068], [0.007, -1.635, -0.063], [0.007, -2.027, -0.058], [0.007, -2.419, -0.053], [0.007, -2.811, -0.048], [0.007, -3.203, -0.043], [0.007, -3.595, -0.038], [0.007, -3.987, -0.033], [0.007, -4.379, -0.028], [0.007, -4.771, -0.023], [0.007, -5.163, -0.018], [0.007, -5.556, -0.013], [0.007, -5.948, -0.008], [0.007, -6.34, -0.003], [0.007, -6.732, 0.002], [0.007, -7.124, 0.007], [0.007, -7.516, 0.012], [0.007, -7.908, 0.017]]"
Hyperion,v1,0.2,3,0,"[-17.509, -3.873, -17.16]",24.82,"[-0.44, -0.097, -0.431]",0.623,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.001, 15.827, -3.732], [0.001, 14.111, -3.345], [0.001, 12.395, -2.958], [0.001, 10.679, -2.571], [0.001, 8.963, -2.183], [0.001, 7.247, -1.796], [0.001, 5.531, -1.409], [0.001, 3.815, -1.022], [0.001, 2.099, -0.634], [0.001, 0.383, -0.247], [0.001, -1.333, 0.14], [0.001, -3.049, 0.528], [0.001, -4.765, 0.915], [0.001, -6.481, 1.302], [0.001, -8.197, 1.689], [0.001, -9.913, 2.077], [0.001, -11.629, 2.464], [0.001, -13.345, 2.851], [0.001, -15.061, 3.238], [0.001, -16.777, 3.626], [0.001, -18.493, 4.013], [0.001, -20.209, 4.4], [0.001, -21.925, 4.788], [0.001, -23.641, 5.175], [0.001, -25.357, 5.562], [0.001, -27.073, 5.949], [0.001, -28.789, 6.337], [0.001, -30.505, 6.724], [0.001, -32.221, 7.111], [0.001, -33.937, 7.498]]","[[0.0, 3.035, -0.716], [0.0, 2.706, -0.641], [0.0, 2.377, -0.567], [0.0, 2.048, -0.493], [0.0, 1.719, -0.419], [0.0, 1.39, -0.344], [0.0, 1.061, -0.27], [0.0, 0.731, -0.196], [0.0, 0.402, -0.122], [0.0, 0.073, -0.047], [0.0, -0.256, 0.027], [0.0, -0.585, 0.101], [0.0, -0.914, 0.175], [0.0, -1.243, 0.25], [0.0, -1.572, 0.324], [0.0, -1.901, 0.398], [0.0, -2.23, 0.472], [0.0, -2.559, 0.547], [0.0, -2.888, 0.621], [0.0, -3.217, 0.695], [0.0, -3.546, 0.769], [0.0, -3.875, 0.844], [0.0, -4.204, 0.918], [0.0, -4.533, 0.992], [0.0, -4.862, 1.066], [0.0, -5.191, 1.141], [0.0, -5.52, 1.215], [0.0, -5.849, 1.289], [0.0, -6.178, 1.363], [0.0, -6.507, 1.438]]"
Hyperion,v1,1.5,2,0,"[-1172.692, -3.923, -869.286]",1459.754,"[-0.524, -0.002, -0.388]",0.652,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.392, 676.433, -10.687], [0.392, 589.504, -10.295], [0.392, 502.576, -9.903], [0.392, 415.647, -9.51], [0.392, 328.719, -9.118], [0.392, 241.79, -8.726], [0.392, 154.862, -8.333], [0.392, 67.933, -7.941], [0.392, -18.996, -7.549], [0.392, -105.924, -7.157], [0.392, -192.853, -6.764], [0.392, -279.781, -6.372], [0.392, -366.71, -5.98], [0.392, -453.638, -5.587], [0.392, -540.567, -5.195], [0.392, -627.496, -4.803], [0.392, -714.424, -4.411], [0.392, -801.353, -4.018], [0.392, -888.281, -3.626], [0.392, -975.21, -3.234], [0.392, -1062.138, -2.841], [0.392, -1149.067, -2.449], [0.392, -1235.996, -2.057], [0.392, -1322.924, -1.665], [0.392, -1409.853, -1.272], [0.392, -1496.781, -0.88], [0.392, -1583.71, -0.488], [0.392, -1670.638, -0.095], [0.392, -1757.567, 0.297], [0.392, -1844.495, 0.689]]","[[0.001, 2.306, -0.036], [0.001, 2.009, -0.035], [0.001, 1.713, -0.034], [0.001, 1.417, -0.032], [0.001, 1.121, -0.031], [0.001, 0.824, -0.03], [0.001, 0.528, -0.028], [0.001, 0.232, -0.027], [0.001, -0.065, -0.026], [0.001, -0.361, -0.024], [0.001, -0.657, -0.023], [0.001, -0.954, -0.022], [0.001, -1.25, -0.02], [0.001, -1.546, -0.019], [0.001, -1.843, -0.018], [0.001, -2.139, -0.016], [0.001, -2.435, -0.015], [0.001, -2.732, -0.014], [0.001, -3.028, -0.012], [0.001, -3.324, -0.011], [0.001, -3.621, -0.01], [0.001, -3.917, -0.008], [0.001, -4.213, -0.007], [0.001, -4.509, -0.006], [0.001, -4.806, -0.004], [0.001, -5.102, -0.003], [0.001, -5.398, -0.002], [0.001, -5.695, -0.0], [0.001, -5.991, 0.001], [0.001, -6.287, 0.002]]"
Hyperion,v1,1.2,2,0,"[-855.781, -4.285, -623.316]",1058.726,"[-0.597, -0.003, -0.435]",0.739,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[-0.225, 431.87, -9.415], [-0.225, 369.538, -8.987], [-0.225, 307.206, -8.558], [-0.225, 244.875, -8.13], [-0.225, 182.543, -7.701], [-0.225, 120.212, -7.273], [-0.225, 57.88, -6.844], [-0.225, -4.452, -6.416], [-0.225, -66.783, -5.987], [-0.225, -129.115, -5.559], [-0.225, -191.446, -5.13], [-0.225, -253.778, -4.702], [-0.225, -316.11, -4.273], [-0.225, -378.441, -3.845], [-0.225, -440.773, -3.416], [-0.225, -503.104, -2.988], [-0.225, -565.436, -2.559], [-0.225, -627.768, -2.131], [-0.225, -690.099, -1.703], [-0.225, -752.431, -1.274], [-0.225, -814.762, -0.846], [-0.225, -877.094, -0.417], [-0.225, -939.426, 0.011], [-0.225, -1001.757, 0.44], [-0.225, -1064.089, 0.868], [-0.225, -1126.42, 1.297], [-0.225, -1188.752, 1.725], [-0.225, -1251.084, 2.154], [-0.225, -1313.415, 2.582], [-0.225, -1375.747, 3.011]]","[[-0.001, 2.3, -0.05], [-0.001, 1.968, -0.048], [-0.001, 1.636, -0.046], [-0.001, 1.304, -0.043], [-0.001, 0.972, -0.041], [-0.001, 0.64, -0.039], [-0.001, 0.308, -0.036], [-0.001, -0.024, -0.034], [-0.001, -0.356, -0.032], [-0.001, -0.688, -0.03], [-0.001, -1.02, -0.027], [-0.001, -1.352, -0.025], [-0.001, -1.684, -0.023], [-0.001, -2.016, -0.02], [-0.001, -2.348, -0.018], [-0.001, -2.68, -0.016], [-0.001, -3.012, -0.014], [-0.001, -3.344, -0.011], [-0.001, -3.676, -0.009], [-0.001, -4.008, -0.007], [-0.001, -4.339, -0.005], [-0.001, -4.671, -0.002], [-0.001, -5.003, 0.0], [-0.001, -5.335, 0.002], [-0.001, -5.667, 0.005], [-0.001, -5.999, 0.007], [-0.001, -6.331, 0.009], [-0.001, -6.663, 0.011], [-0.001, -6.995, 0.014], [-0.001, -7.327, 0.016]]"
Hyperion,v1,1.8,0,0,"[-1508.237, -0.276, 1.266]",1508.237,"[-0.468, -0.0, 0.0]",0.468,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[-0.002, -2.983, 2.448], [-0.002, -2.856, 2.476], [-0.002, -2.73, 2.504], [-0.002, -2.603, 2.531], [-0.002, -2.477, 2.559], [-0.002, -2.35, 2.586], [-0.002, -2.223, 2.614], [-0.002, -2.097, 2.642], [-0.002, -1.97, 2.669], [-0.002, -1.844, 2.697], [-0.002, -1.717, 2.724], [-0.002, -1.591, 2.752], [-0.002, -1.464, 2.78], [-0.002, -1.338, 2.807], [-0.002, -1.211, 2.835], [-0.002, -1.084, 2.863], [-0.002, -0.958, 2.89], [-0.002, -0.831, 2.918], [-0.002, -0.705, 2.945], [-0.002, -0.578, 2.973], [-0.002, -0.452, 3.001], [-0.002, -0.325, 3.028], [-0.002, -0.199, 3.056], [-0.002, -0.072, 3.084], [-0.002, 0.054, 3.111], [-0.002, 0.181, 3.139], [-0.002, 0.308, 3.166], [-0.002, 0.434, 3.194], [-0.002, 0.561, 3.222], [-0.002, 0.687, 3.249]]","[[-0.0, -0.007, 0.006], [-0.0, -0.007, 0.006], [-0.0, -0.006, 0.006], [-0.0, -0.006, 0.006], [-0.0, -0.006, 0.006], [-0.0, -0.006, 0.006], [-0.0, -0.005, 0.006], [-0.0, -0.005, 0.006], [-0.0, -0.005, 0.006], [-0.0, -0.004, 0.006], [-0.0, -0.004, 0.006], [-0.0, -0.004, 0.007], [-0.0, -0.003, 0.007], [-0.0, -0.003, 0.007], [-0.0, -0.003, 0.007], [-0.0, -0.003, 0.007], [-0.0, -0.002, 0.007], [-0.0, -0.002, 0.007], [-0.0, -0.002, 0.007], [-0.0, -0.001, 0.007], [-0.0, -0.001, 0.007], [-0.0, -0.001, 0.007], [-0.0, -0.0, 0.007], [-0.0, -0.0, 0.007], [-0.0, 0.0, 0.007], [-0.0, 0.0, 0.007], [-0.0, 0.001, 0.007], [-0.0, 0.001, 0.008], [-0.0, 0.001, 0.008], [-0.0, 0.002, 0.008]]"
Hyperion,v1,1.4,3,0,"[-1065.659, -9.308, -1194.049]",1600.459,"[-0.546, -0.005, -0.612]",0.82,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.853, 900.746, -18.616], [0.853, 781.341, -17.685], [0.853, 661.936, -16.754], [0.853, 542.531, -15.824], [0.853, 423.126, -14.893], [0.853, 303.721, -13.962], [0.853, 184.316, -13.031], [0.853, 64.911, -12.1], [0.853, -54.494, -11.17], [0.853, -173.898, -10.239], [0.853, -293.303, -9.308], [0.853, -412.708, -8.377], [0.853, -532.113, -7.447], [0.853, -651.518, -6.516], [0.853, -770.923, -5.585], [0.853, -890.328, -4.654], [0.853, -1009.733, -3.724], [0.853, -1129.138, -2.793], [0.853, -1248.543, -1.862], [0.853, -1367.948, -0.931], [0.853, -1487.352, -0.001], [0.853, -1606.757, 0.93], [0.853, -1726.162, 1.861], [0.853, -1845.567, 2.792], [0.853, -1964.972, 3.723], [0.853, -2084.377, 4.653], [0.853, -2203.782, 5.584], [0.853, -2323.187, 6.515], [0.853, -2442.592, 7.446], [0.853, -2561.997, 8.376]]","[[0.003, 3.525, -0.073], [0.003, 3.057, -0.069], [0.003, 2.59, -0.066], [0.003, 2.123, -0.062], [0.003, 1.656, -0.058], [0.003, 1.188, -0.055], [0.003, 0.721, -0.051], [0.003, 0.254, -0.047], [0.003, -0.213, -0.044], [0.003, -0.68, -0.04], [0.003, -1.148, -0.036], [0.003, -1.615, -0.033], [0.003, -2.082, -0.029], [0.003, -2.549, -0.025], [0.003, -3.017, -0.022], [0.003, -3.484, -0.018], [0.003, -3.951, -0.015], [0.003, -4.418, -0.011], [0.003, -4.886, -0.007], [0.003, -5.353, -0.004], [0.003, -5.82, -0.0], [0.003, -6.287, 0.004], [0.003, -6.755, 0.007], [0.003, -7.222, 0.011], [0.003, -7.689, 0.015], [0.003, -8.156, 0.018], [0.003, -8.624, 0.022], [0.003, -9.091, 0.025], [0.003, -9.558, 0.029], [0.003, -10.025, 0.033]]"
Hyperion,v1,1.3,3,0,"[-958.674, -9.392, -1062.434]",1431.051,"[-0.57, -0.006, -0.632]",0.851,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.642, 774.912, -18.855], [0.642, 668.669, -17.915], [0.642, 562.425, -16.976], [0.642, 456.182, -16.037], [0.642, 349.939, -15.098], [0.642, 243.695, -14.159], [0.642, 137.452, -13.22], [0.642, 31.209, -12.28], [0.642, -75.035, -11.341], [0.642, -181.278, -10.402], [0.642, -287.521, -9.463], [0.642, -393.765, -8.524], [0.642, -500.008, -7.585], [0.642, -606.251, -6.645], [0.642, -712.495, -5.706], [0.642, -818.738, -4.767], [0.642, -924.981, -3.828], [0.642, -1031.225, -2.889], [0.642, -1137.468, -1.949], [0.642, -1243.712, -1.01], [0.642, -1349.955, -0.071], [0.642, -1456.198, 0.868], [0.642, -1562.442, 1.807], [0.642, -1668.685, 2.746], [0.642, -1774.928, 3.686], [0.642, -1881.172, 4.625], [0.642, -1987.415, 5.564], [0.642, -2093.658, 6.503], [0.642, -2199.902, 7.442], [0.642, -2306.145, 8.381]]","[[0.003, 3.517, -0.086], [0.003, 3.035, -0.081], [0.003, 2.552, -0.077], [0.003, 2.07, -0.073], [0.003, 1.588, -0.069], [0.003, 1.106, -0.064], [0.003, 0.624, -0.06], [0.003, 0.142, -0.056], [0.003, -0.341, -0.051], [0.003, -0.823, -0.047], [0.003, -1.305, -0.043], [0.003, -1.787, -0.039], [0.003, -2.269, -0.034], [0.003, -2.751, -0.03], [0.003, -3.233, -0.026], [0.003, -3.716, -0.022], [0.003, -4.198, -0.017], [0.003, -4.68, -0.013], [0.003, -5.162, -0.009], [0.003, -5.644, -0.005], [0.003, -6.126, -0.0], [0.003, -6.609, 0.004], [0.003, -7.091, 0.008], [0.003, -7.573, 0.012], [0.003, -8.055, 0.017], [0.003, -8.537, 0.021], [0.003, -9.019, 0.025], [0.003, -9.501, 0.03], [0.003, -9.984, 0.034], [0.003, -10.466, 0.038]]"
Hyperion,v1,0.8,1,0,"[-240.428, 0.174, -105.134]",262.41,"[-0.377, 0.0, -0.165]",0.412,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.334, 92.866, -2.056], [0.334, 82.353, -2.074], [0.334, 71.839, -2.091], [0.334, 61.326, -2.109], [0.334, 50.812, -2.126], [0.334, 40.299, -2.143], [0.334, 29.786, -2.161], [0.334, 19.272, -2.178], [0.334, 8.759, -2.196], [0.334, -1.754, -2.213], [0.334, -12.268, -2.23], [0.334, -22.781, -2.248], [0.334, -33.294, -2.265], [0.334, -43.808, -2.283], [0.334, -54.321, -2.3], [0.334, -64.834, -2.318], [0.334, -75.348, -2.335], [0.334, -85.861, -2.352], [0.334, -96.374, -2.37], [0.334, -106.888, -2.387], [0.334, -117.401, -2.405], [0.334, -127.915, -2.422], [0.334, -138.428, -2.439], [0.334, -148.941, -2.457], [0.334, -159.455, -2.474], [0.334, -169.968, -2.492], [0.334, -180.481, -2.509], [0.334, -190.995, -2.526], [0.334, -201.508, -2.544], [0.334, -212.021, -2.561]]","[[0.004, 1.113, -0.025], [0.004, 0.987, -0.025], [0.004, 0.861, -0.025], [0.004, 0.735, -0.025], [0.004, 0.609, -0.025], [0.004, 0.483, -0.026], [0.004, 0.357, -0.026], [0.004, 0.231, -0.026], [0.004, 0.105, -0.026], [0.004, -0.021, -0.027], [0.004, -0.147, -0.027], [0.004, -0.273, -0.027], [0.004, -0.399, -0.027], [0.004, -0.525, -0.027], [0.004, -0.651, -0.028], [0.004, -0.777, -0.028], [0.004, -0.903, -0.028], [0.004, -1.029, -0.028], [0.004, -1.155, -0.028], [0.004, -1.281, -0.029], [0.004, -1.407, -0.029], [0.004, -1.533, -0.029], [0.004, -1.659, -0.029], [0.004, -1.785, -0.029], [0.004, -1.911, -0.03], [0.004, -2.037, -0.03], [0.004, -2.163, -0.03], [0.004, -2.289, -0.03], [0.004, -2.415, -0.03], [0.004, -2.541, -0.031]]"
Hyperion,v1,0.4,2,0,"[-63.901, -0.481, -51.342]",81.973,"[-0.401, -0.003, -0.322]",0.515,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.116, 47.123, -1.374], [0.116, 41.989, -1.326], [0.116, 36.854, -1.278], [0.116, 31.72, -1.23], [0.116, 26.586, -1.182], [0.116, 21.452, -1.134], [0.116, 16.318, -1.085], [0.116, 11.183, -1.037], [0.116, 6.049, -0.989], [0.116, 0.915, -0.941], [0.116, -4.219, -0.893], [0.116, -9.353, -0.845], [0.116, -14.488, -0.797], [0.116, -19.622, -0.748], [0.116, -24.756, -0.7], [0.116, -29.89, -0.652], [0.116, -35.024, -0.604], [0.116, -40.159, -0.556], [0.116, -45.293, -0.508], [0.116, -50.427, -0.46], [0.116, -55.561, -0.411], [0.116, -60.695, -0.363], [0.116, -65.83, -0.315], [0.116, -70.964, -0.267], [0.116, -76.098, -0.219], [0.116, -81.232, -0.171], [0.116, -86.367, -0.123], [0.116, -91.501, -0.074], [0.116, -96.635, -0.026], [0.116, -101.769, 0.022]]","[[0.006, 2.259, -0.066], [0.006, 2.013, -0.064], [0.006, 1.767, -0.061], [0.006, 1.52, -0.059], [0.006, 1.274, -0.057], [0.006, 1.028, -0.054], [0.006, 0.782, -0.052], [0.006, 0.536, -0.05], [0.006, 0.29, -0.047], [0.006, 0.044, -0.045], [0.006, -0.202, -0.043], [0.006, -0.448, -0.041], [0.006, -0.694, -0.038], [0.006, -0.941, -0.036], [0.006, -1.187, -0.034], [0.006, -1.433, -0.031], [0.006, -1.679, -0.029], [0.006, -1.925, -0.027], [0.006, -2.171, -0.024], [0.006, -2.417, -0.022], [0.006, -2.663, -0.02], [0.006, -2.909, -0.017], [0.006, -3.156, -0.015], [0.006, -3.402, -0.013], [0.006, -3.648, -0.01], [0.006, -3.894, -0.008], [0.006, -4.14, -0.006], [0.006, -4.386, -0.004], [0.006, -4.632, -0.001], [0.006, -4.878, 0.001]]"
